cluster_id,cluster_size,is_representative,next_action,Bullet Point,Role / Company,Tags,accuracy_score,believability_score,clarity_score,ats_value,manager_test,weaknesses,final_bullet,rewrite_status,rewrite_attempts,rewrite_reasoning,context_gaps
59,2,True,REWRITE,"- Built advanced CRM workflows with segmentation, A/B testing, and logic-based automation, increasing open rates by up to 25%.",Treering Yearbooks,[email][ops],100.0,95.0,95.0,90.0,PASS,None; the bullet is highly specific and well-structured.,"Architected Outreach.io sequence logic and Salesforce segmentation to drive a 63% average open rate across 3,337 prospects during the January 2022 campaign launch",KEEP,1.0,,
60,1,True,REWRITE,- Built advanced automation and audience segmentation workflows with Salesforce/Outreach.io; improved engagement by 25%+.,Treering Yearbooks,[ops],95.0,90.0,95.0,90.0,PASS,"The term 'engineered' is slightly ambitious for workflow configuration, though acceptable in a RevOps context.","Engineered Outreach.io and Salesforce workflows to automate audience segmentation, driving a 34% reply rate on high-value sequences across 11-step nurture programs",KEEP,1.0,,
59,2,False,REWRITE,"- Built advanced automations with segmentation, A/B testing, and logic-based branching, improving open rates by up to 25%.",Treering Yearbooks,[email],75.0,70.0,85.0,80.0,PASS,"The metric 'improving open rates by up to 25%' is slightly vague as it lacks context regarding the baseline, the volume of emails sent, or the specific platform used to achieve this.",,,,,
61,1,True,REWRITE,- Built an objection library and weekly testing rhythm that reduced ramp time for new SDRs,Treering Yearbooks,[content],95.0,95.0,95.0,90.0,PASS,The bullet is slightly heavy on internal sales terminology which may require minor translation for a pure content marketing audience.,"Architected an 8-step SDR onboarding website and objection library that standardized training, reducing ramp time for 20+ remote hires by providing immediate access to playbooks and sequence logic",KEEP,1.0,,
62,1,True,REWRITE,"- Built and led training sessions (live + asynchronous) for 20+ team members on messaging, QA best practices, and tools",Treering Yearbooks,[mgmt],95.0,90.0,95.0,85.0,PASS,"The bullet is slightly generic; adding the specific platform or the impact of the training (e.g., reduced onboarding time) would make it even stronger.","Designed and delivered live and asynchronous training programs for 20+ employees on messaging, QA best practices, and platform workflows",KEEP,1.0,,
63,1,True,REWRITE,"- Built and maintained CRM frameworks to align lifecycle outreach with messaging tiers, conversion goals, and persona needs.",Treering Yearbooks,[ops],95.0,95.0,95.0,90.0,PASS,"None; the bullet is highly specific, quantifies the impact, and names the relevant systems.","Architected a Salesforce-synced account prioritization system that identified $3M+ in stale pipeline across 2,933+ accounts by automating territory-specific data hygiene and reporting workflows",KEEP,1.0,,
64,1,True,KEEP,"- Built and maintained a suite of performance dashboards in Salesforce and Google Sheets to track KPIs for the entire sales funnel, from lead generation to closed-won revenue.",Treering Yearbooks,[ops],90.0,95.0,95.0,90.0,PASS,,,,,,
65,1,True,KEEP,"- Built and managed editorial calendars and QA systems, reducing review time by 20% and improving cross-channel message alignment.",Treering Yearbooks,[mgmt],85.0,90.0,95.0,80.0,PASS,,,,,,
66,15,False,REWRITE,"- Built and optimized Outreach.io campaigns with advanced segmentation logic, improving response rates and pipeline quality.",Treering Yearbooks,[ops],70.0,75.0,80.0,85.0,PASS,"The bullet lacks specific metrics to quantify the improvement in response rates and pipeline quality, making the outcome claim vague.",,,,,
67,4,False,REWRITE,"- Built and optimized automated email sequences achieving up to 83% open rates and 43% reply rates (10x higher than industry average) across a $20M portfolio of 2,900+ B2B accounts.",Treering Yearbooks,[email],65.0,60.0,85.0,80.0,FAIL,"The metrics (83% open rate, 43% reply rate) are statistically implausible for a 2,900-account B2B portfolio, triggering the hallucination/scope inflation risk; the bullet also uses a dash in prose.",,,,,
68,1,True,REWRITE,"- Built and optimized multi-channel email campaigns and lifecycle workflows across 2,900+ B2B accounts, maintaining 98% deliverability and engagement rates triple the industry standard.",Treering Yearbooks,[email],95.0,90.0,95.0,90.0,PASS,The term 'leveraging' is a moderate-risk buzzword that could be replaced with a more direct verb like 'applying' or 'integrating'.,"Optimized lifecycle email campaigns across 2,933 B2B accounts, achieving a 74% open rate on PTA Council sequences by leveraging segmented audience research and personalized gifting workflows",KEEP,1.0,,
69,1,True,REWRITE,"- Built audience segments based on lead behavior and attributes, boosting response rates and informing lifecycle messaging.",Treering Yearbooks,[generalist],100.0,95.0,95.0,90.0,PASS,"None; this is a high-quality, evidence-backed bullet.","Segmented 3,300+ prospects in Outreach.io based on behavioral attributes, driving a 63% average open rate across six sequences",KEEP,1.0,,
70,1,True,REWRITE,"- Built automated onboarding, nurture, and win-back journeys using behavioral customer segmentation, liing open rates ~20%.",Treering Yearbooks,[email],95.0,95.0,95.0,90.0,PASS,None; the bullet is highly specific and aligns perfectly with the persona.,"Automated lifecycle nurture and win-back sequences in Outreach.io using behavioral segmentation, increasing average open rates by 20% across 3,300+ prospects",KEEP,2.0,,
71,1,True,REWRITE,- Built automated reporting systems and performance dashboards using Google Sheets and CRM integrations to track engagement metrics while managing cross-functional project coordination through Google Workspace and Trello.,Treering Yearbooks,[ops],95.0,95.0,95.0,90.0,PASS,"None; the bullet is highly specific, names the tools, and provides a clear business outcome.","Engineered a Salesforce-synced CRM prioritization system using G-Connector to automate account monitoring, surfacing $3M+ in stale pipeline for targeted recovery",KEEP,1.0,,
72,1,True,KEEP,"- Built comprehensive territory management system tracking 15+ data points across 2,932 accounts, enabling scalable prospect research and strategic account prioritization.",Treering Yearbooks,[ops][mgmt],95.0,95.0,95.0,90.0,PASS,,,,,,
66,15,False,KEEP,"- Built full-funnel Outreach.io campaigns with logic-based branching, A/B testing, and variable messaging.",Treering Yearbooks,[email],90.0,95.0,95.0,90.0,PASS,,,,,,
66,15,False,KEEP,"- Built full-funnel Outreach.io campaigns with logic-based branching, variable messaging, and A/B testing.",Treering Yearbooks,[email],90.0,95.0,95.0,90.0,PASS,,,,,,
66,15,False,KEEP,"- Built full-funnel campaigns in Outreach.io + Salesforce with personalized messaging, logic-based branching, and ongoing A/B testing",Treering Yearbooks,[ops],90.0,95.0,95.0,90.0,PASS,,,,,,
66,15,False,KEEP,"- Built full-funnel campaigns in Outreach.io + Salesforce with personalized messaging, testing, and logic-based branching",Treering Yearbooks,[ops],90.0,95.0,95.0,90.0,PASS,,,,,,
66,15,False,KEEP,"- Built full-funnel campaigns in Outreach.io using personalized messaging, A/B testing, and logic-based branching.",Treering Yearbooks,[email],85.0,90.0,95.0,85.0,PASS,,,,,,
66,15,False,KEEP,"- Built full-funnel sequences in Outreach.io + Salesforce with personalized messaging, testing, and cross-functional campaign execution using logic-based branching",Treering Yearbooks,[ops][email],85.0,90.0,85.0,90.0,PASS,,,,,,
73,3,True,KEEP,"- Built logic-based QA checklists to validate campaign accuracy, data flows, and personalization triggers before launch.",Treering Yearbooks,[ops],85.0,90.0,95.0,80.0,PASS,,,,,,
73,3,False,KEEP,"- Built logic-based QA checklists to validate campaign accuracy, personalization triggers, and data flows before launch.",Treering Yearbooks,[ops],85.0,90.0,95.0,80.0,PASS,,,,,,
66,15,True,KEEP,"- Built logic-driven Outreach.io campaigns (behavior triggers, A/B variants, variable copy) and integrated Salesforce + Outreach to streamline segmentation and pipeline visibility.",Treering Yearbooks,[ops][writing],95.0,95.0,95.0,95.0,PASS,,,,,,
66,15,False,REWRITE,"- Built logic-driven Outreach.io campaigns with behavior triggers, A/B variants, and variable copy — increasing reply rates and improving engagement at every stage of the sales funnel.",Treering Yearbooks,[email][writing],75.0,80.0,85.0,80.0,PASS,"The claim of increasing reply rates and engagement is vague because it lacks a specific percentage or baseline comparison, making the outcome feel like a generic assertion rather than a proven result.",,,,,
74,1,True,REWRITE,- Built performance dashboards providing real-time visibility into team outputs and quality metrics across multiple channels.,Treering Yearbooks,[mgmt],95.0,90.0,95.0,90.0,PASS,None significant; the bullet is highly specific and demonstrates both technical skill and operational impact.,"Built Salesforce dashboards to track SDR performance and sequence quality, providing real-time visibility into 74,000+ activities and 16,000+ calls across the team",KEEP,1.0,,
75,1,True,REWRITE,- Built performance dashboards translating complex data into clear recommendations for Sales and Marketing. Cross-Functional Collaboration & User Experience:,Treering Yearbooks,[ops],95.0,90.0,95.0,90.0,PASS,None significant; the bullet is strong and well-aligned with the target persona.,"Engineered Salesforce dashboards to visualize pipeline health, surfacing $3M in stale accounts and enabling data-driven territory prioritization for Sales and Marketing teams",KEEP,1.0,,
76,1,True,REWRITE,- Built persona programs in Outreach that produced reply rates routinely above benchmark on technical audiences,Treering Yearbooks,[email],100.0,95.0,95.0,90.0,PASS,None; the bullet is highly specific and well-anchored.,"Architected Outreach persona sequences for technical audiences, achieving a 38% reply rate across 751 contacts in the 2020-21 season",KEEP,1.0,,
77,3,False,REWRITE,"- Built relationships with K-12 district leaders, school officials, and PTAs, securing multi-school contracts and high-value partnerships.",Treering Yearbooks,[email],65.0,70.0,80.0,60.0,FAIL,"The bullet uses vague, non-quantifiable outcomes like 'high-value partnerships' and 'multi-school contracts' without providing specific metrics, scale, or a clear system of work, making it feel like a generic sales task description.",,,,,
78,1,True,KEEP,"- Built sales enablement library aligned to lifecycle stages, including battlecards, objection handling docs, and internal FAQs.",Treering Yearbooks,[content][enablement],85.0,90.0,95.0,80.0,PASS,,,,,,
79,1,True,REWRITE,- Built scalable CRM workflows and reporting systems to identify opportunities and improve targeting.,Treering Yearbooks,[ops],100.0,95.0,95.0,90.0,PASS,None; the bullet is highly specific and aligns perfectly with the provided source material.,"Identified $3M+ in stale pipeline by architecting a Salesforce-synced CRM audit system to prioritize 2,933+ accounts across 565 districts",KEEP,1.0,,
